"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","PT_TRIALS_N","PT_TRIALS_PER_BLOCK","PT_BLOCKS","TEST_TRIALS_N","TEST_TRIALS_PER_BLOCK","TEST_BLOCKS","REWARD_PROBABILITIES","REWARD_PROBABILITIES_ITERATIONS","REWARD_TO_PREF_TRIALS_RATIO","STAGE_2_TRIAL_IMAGES_TIME","STAGE_2_TRIAL_TIME_LIMIT","STAGE_2_FEEDBACK_DURATION","STAGE_2_TOO_SLOW_FEEDBACK_DURATION","INITIAL_SCREEN_WIDTH","INITIAL_SCREEN_HEIGHT","FULLSCREEN_SCREEN_WIDTH","FULLSCREEN_SCREEN_HEIGHT","ACQUIRED_BONUS","view_history","rt","response","question_order","success","stimulus","slider_start","trial_name","block","trial","stage_1_trial_item_src","stage_1_trial_item_id","stage_1_trial_slider_rating","value","pt_trial","item_1_id","item_1_subjective_value","item_1_subjective_value_category","item_1_border_color","item_1_reward_prob","item_2_id","item_2_subjective_value","item_2_subjective_value_category","item_2_border_color","item_2_reward_prob","items_subjective_value_difference","selected_item","preference_response_consistent","acquired_points","cumulative_missed_prop_per_block","stage_3_trial_item_src","stage_3_trial_item_id","stage_3_trial_slider_rating","stage_3_img_rating_from_stage_1"
"image-slider-response","60","347775","0.0-7.0-2.0-0.12","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2447","0","","","img/food_items/0496.jpg","50","stage_1_trial","1","52","img/food_items/0496.jpg","0496","0","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","61","352645","0.0-7.0-2.0-0.13","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","4866","55","","","img/food_items/0515.jpg","50","stage_1_trial","1","53","img/food_items/0515.jpg","0515","55","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","62","356751","0.0-7.0-2.0-0.14","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","4103","55","","","img/food_items/0116.jpg","50","stage_1_trial","1","54","img/food_items/0116.jpg","0116","55","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","63","360833","0.0-7.0-2.0-0.15","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","4077","60","","","img/food_items/0507.jpg","50","stage_1_trial","1","55","img/food_items/0507.jpg","0507","60","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","64","364091","0.0-7.0-2.0-0.16","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","3254","76","","","img/food_items/0070.jpg","50","stage_1_trial","1","56","img/food_items/0070.jpg","0070","76","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","65","367285","0.0-7.0-2.0-0.17","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","3187","24","","","img/food_items/0626.jpg","50","stage_1_trial","1","57","img/food_items/0626.jpg","0626","24","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","66","369477","0.0-7.0-2.0-0.18","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2188","100","","","img/food_items/0360.jpg","50","stage_1_trial","1","58","img/food_items/0360.jpg","0360","100","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","67","371864","0.0-7.0-2.0-0.19","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2383","100","","","img/food_items/0467.jpg","50","stage_1_trial","1","59","img/food_items/0467.jpg","0467","100","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","68","375313","0.0-7.0-2.0-0.20","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","3441","25","","","img/food_items/0287.jpg","50","stage_1_trial","1","60","img/food_items/0287.jpg","0287","25","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","69","377925","0.0-7.0-2.0-0.21","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2611","50","","","img/food_items/0459.jpg","50","stage_1_trial","1","61","img/food_items/0459.jpg","0459","50","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","70","380649","0.0-7.0-2.0-0.22","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2719","29","","","img/food_items/0313.jpg","50","stage_1_trial","1","62","img/food_items/0313.jpg","0313","29","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","71","383384","0.0-7.0-2.0-0.23","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2731","61","","","img/food_items/0080.jpg","50","stage_1_trial","1","63","img/food_items/0080.jpg","0080","61","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","72","385228","0.0-7.0-2.0-0.24","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1836","100","","","img/food_items/0468.jpg","50","stage_1_trial","1","64","img/food_items/0468.jpg","0468","100","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","73","388255","0.0-7.0-2.0-0.25","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","3020","33","","","img/food_items/0286.jpg","50","stage_1_trial","1","65","img/food_items/0286.jpg","0286","33","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","74","390440","0.0-7.0-2.0-0.26","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2181","14","","","img/food_items/0319.jpg","50","stage_1_trial","1","66","img/food_items/0319.jpg","0319","14","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","75","392482","0.0-7.0-2.0-0.27","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2037","100","","","img/food_items/0187.jpg","50","stage_1_trial","1","67","img/food_items/0187.jpg","0187","100","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","76","395081","0.0-7.0-2.0-0.28","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2592","100","","","img/food_items/0569.jpg","50","stage_1_trial","1","68","img/food_items/0569.jpg","0569","100","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","77","398198","0.0-7.0-2.0-0.29","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","3113","59","","","img/food_items/0277.jpg","50","stage_1_trial","1","69","img/food_items/0277.jpg","0277","59","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","78","400872","0.0-7.0-2.0-0.30","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2662","70","","","img/food_items/0571.jpg","50","stage_1_trial","1","70","img/food_items/0571.jpg","0571","70","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","79","402714","0.0-7.0-2.0-0.31","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1837","19","","","img/food_items/0310.jpg","50","stage_1_trial","1","71","img/food_items/0310.jpg","0310","19","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","80","404964","0.0-7.0-2.0-0.32","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2244","74","","","img/food_items/0422.jpg","50","stage_1_trial","1","72","img/food_items/0422.jpg","0422","74","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","81","407436","0.0-7.0-2.0-0.33","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2468","39","","","img/food_items/0162.jpg","50","stage_1_trial","1","73","img/food_items/0162.jpg","0162","39","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","82","409932","0.0-7.0-2.0-0.34","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2491","73","","","img/food_items/0249.jpg","50","stage_1_trial","1","74","img/food_items/0249.jpg","0249","73","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","83","412639","0.0-7.0-2.0-0.35","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2703","49","","","img/food_items/0504.jpg","50","stage_1_trial","1","75","img/food_items/0504.jpg","0504","49","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","84","415442","0.0-7.0-2.0-0.36","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2799","68","","","img/food_items/0801.jpg","50","stage_1_trial","1","76","img/food_items/0801.jpg","0801","68","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","85","419050","0.0-7.0-2.0-0.37","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","3603","50","","","img/food_items/0041.jpg","50","stage_1_trial","1","77","img/food_items/0041.jpg","0041","50","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","86","421080","0.0-7.0-2.0-0.38","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","2027","28","","","img/food_items/0189.jpg","50","stage_1_trial","1","78","img/food_items/0189.jpg","0189","28","","","","","","","","","","","","","","","","","","","","",""
"image-slider-response","87","423074","0.0-7.0-2.0-0.39","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1989","100","","","img/food_items/0380.jpg","50","stage_1_trial","1","79","img/food_items/0380.jpg","0380","100","","","","","","","","","","","","","","","","","","","","",""
"pavlovia","88","423093","0.0-9.0-0.0","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","89","423110","0.0-10.0","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","90","535487","0.0-11.0","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","[{""page_index"":0,""viewing_time"":7967},{""page_index"":1,""viewing_time"":19401},{""page_index"":2,""viewing_time"":37076},{""page_index"":3,""viewing_time"":14975},{""page_index"":4,""viewing_time"":13073},{""page_index"":5,""viewing_time"":7469},{""page_index"":6,""viewing_time"":10332},{""page_index"":7,""viewing_time"":2083}]","112376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","91","539137","0.0-12.0","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","[{""page_index"":0,""viewing_time"":3647}]","3648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","92","540344","0.0-13.0-0.0-0.0","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0029.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0001.jpg""></div></div>","","stage_2_rating_images_only","0","0","","","","","true","","","","","","","","","","","","","","","","","","",""
"reward","93","542276","0.0-13.0-0.0-1.0","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1928","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","0","0","","","","","true","0029","","","blue","0.1","0001","","","red","0.9","","2","1","100","","","","",""
"html-keyboard-response","94","543278","0.0-13.0-0.0-4.0-0.0","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","0","0","","","","","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","95","545822","0.0-13.0-0.0-0.1","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0024.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0001.jpg""></div></div>","","stage_2_rating_images_only","0","1","","","","","true","","","","","","","","","","","","","","","","","","",""
"reward","96","547466","0.0-13.0-0.0-1.1","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1641","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","0","1","","","","","true","0024","","","red","0.9","0001","","","blue","0.1","","2","1","0","","","","",""
"html-keyboard-response","97","548468","0.0-13.0-0.0-4.1-0.1","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","0","1","","","","","true","","","","","","","","","","","","","","","","","","",""
